id,config_id,updated_at,trading_date,cashflow,total_assets,positions
2fc2992a-aa03-45fe-b4a1-429e48a04103,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-05-24 07:47:24.79025+00,2025-04-23 00:00:00+00,5942.62,96522.50,"{""KO"": {""value"": 18838.1, ""shares"": 257}, ""AXP"": {""value"": 19250.36, ""shares"": 74}, ""BAC"": {""value"": 19297.5, ""shares"": 498}, ""CVX"": {""value"": 23782.32, ""shares"": 174}, ""AAPL"": {""value"": 9411.6, ""shares"": 46}}"
201d6ada-8a2f-417b-a69c-380568aaf2b6,f490d069-a144-4eaf-9bea-8cb3e567a036,2025-05-24 07:46:42.919596+00,2025-05-08 00:00:00+00,11.52,95844.87,"{""KO"": {""value"": 24055.46, ""shares"": 338}, ""AXP"": {""value"": 19005.22, ""shares"": 67}, ""BAC"": {""value"": 9859.2, ""shares"": 237}, ""CVX"": {""value"": 38371.2, ""shares"": 280}, ""AAPL"": {""value"": 4542.27, ""shares"": 23}}"
88762482-3c54-4e90-b6ce-44bd0af1a5e4,89bbf7f6-aecb-4045-8e13-ad876f5bc4ea,2025-05-24 07:44:55.267074+00,2025-05-05 00:00:00+00,24.23,93722.81,"{""KO"": {""value"": 9536.1, ""shares"": 133}, ""AXP"": {""value"": 32807.54, ""shares"": 118}, ""BAC"": {""value"": 13898.56, ""shares"": 338}, ""CVX"": {""value"": 9214.0, ""shares"": 68}, ""AAPL"": {""value"": 28242.38, ""shares"": 142}}"
57e51bb2-f5c8-4d05-a0a4-e16185fea92e,f490d069-a144-4eaf-9bea-8cb3e567a036,2025-05-24 07:44:09.912477+00,2025-05-07 00:00:00+00,4758.08,95348.23,"{""KO"": {""value"": 24471.2, ""shares"": 338}, ""AXP"": {""value"": 14088.24, ""shares"": 51}, ""BAC"": {""value"": 9495.76, ""shares"": 232}, ""CVX"": {""value"": 38021.2, ""shares"": 280}, ""AAPL"": {""value"": 4513.75, ""shares"": 23}}"
610c1924-b59f-4c63-9281-2394992cd077,f490d069-a144-4eaf-9bea-8cb3e567a036,2025-05-24 07:42:03.652785+00,2025-05-06 00:00:00+00,10.20,95041.48,"{""KO"": {""value"": 24241.36, ""shares"": 338}, ""AXP"": {""value"": 14043.87, ""shares"": 51}, ""BAC"": {""value"": 14212.32, ""shares"": 348}, ""CVX"": {""value"": 37968.0, ""shares"": 280}, ""AAPL"": {""value"": 4565.73, ""shares"": 23}}"
35aeb713-89a0-4093-8369-99b96a5bef72,89bbf7f6-aecb-4045-8e13-ad876f5bc4ea,2025-05-24 07:41:38.88787+00,2025-05-02 00:00:00+00,19104.61,94713.97,"{""KO"": {""value"": 9529.45, ""shares"": 133}, ""AXP"": {""value"": 18548.95, ""shares"": 67}, ""BAC"": {""value"": 9980.01, ""shares"": 243}, ""CVX"": {""value"": 9418.0, ""shares"": 68}, ""AAPL"": {""value"": 28132.95, ""shares"": 137}}"
cfe5b267-fb01-4c2e-9bdf-16eb26d396bc,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-05-24 07:40:47.293881+00,2025-04-22 00:00:00+00,13.87,95709.81,"{""KO"": {""value"": 18992.3, ""shares"": 257}, ""AXP"": {""value"": 18679.08, ""shares"": 74}, ""BAC"": {""value"": 24946.32, ""shares"": 651}, ""CVX"": {""value"": 23890.2, ""shares"": 174}, ""AAPL"": {""value"": 9188.04, ""shares"": 46}}"
d364b62e-f26c-4864-abf1-a6ac10c5b4ef,f490d069-a144-4eaf-9bea-8cb3e567a036,2025-05-24 07:39:00.07697+00,2025-05-05 00:00:00+00,14784.52,95252.68,"{""KO"": {""value"": 9464.4, ""shares"": 132}, ""AXP"": {""value"": 14179.53, ""shares"": 51}, ""BAC"": {""value"": 14309.76, ""shares"": 348}, ""CVX"": {""value"": 37940.0, ""shares"": 280}, ""AAPL"": {""value"": 4574.47, ""shares"": 23}}"
1c163c02-32e3-425d-b908-51d6bbcffb48,f490d069-a144-4eaf-9bea-8cb3e567a036,2025-05-24 07:36:16.65214+00,2025-05-02 00:00:00+00,33384.44,95736.63,"{""KO"": {""value"": 9457.8, ""shares"": 132}, ""AXP"": {""value"": 14119.35, ""shares"": 51}, ""BAC"": {""value"": 14661.99, ""shares"": 357}, ""CVX"": {""value"": 19390.0, ""shares"": 140}, ""AAPL"": {""value"": 4723.05, ""shares"": 23}}"
b9fb6fe1-de2c-4fc4-bf1c-47e29508e051,a4584645-71eb-4031-bd9a-01cb6ca357aa,2025-05-24 07:35:56.552786+00,2025-04-21 00:00:00+00,4181.55,93006.61,"{""KO"": {""value"": 18701.89, ""shares"": 257}, ""AXP"": {""value"": 23523.47, ""shares"": 97}, ""BAC"": {""value"": 9230.0, ""shares"": 250}, ""CVX"": {""value"": 23269.02, ""shares"": 174}, ""AAPL"": {""value"": 14100.68, ""shares"": 73}}"
92386e38-b6f3-49f9-86de-a1f7e8c5d381,f490d069-a144-4eaf-9bea-8cb3e567a036,2025-05-24 07:34:11.765619+00,2025-05-01 00:00:00+00,4443.99,94843.50,"{""KO"": {""value"": 33363.72, ""shares"": 468}, ""AXP"": {""value"": 14232.62, ""shares"": 53}, ""BAC"": {""value"": 14340.69, ""shares"": 357}, ""CVX"": {""value"": 19076.4, ""shares"": 140}, ""AAPL"": {""value"": 9386.08, ""shares"": 44}}"
bb881ed7-6f66-4050-a2e0-783f758650ba,f490d069-a144-4eaf-9bea-8cb3e567a036,2025-05-24 07:31:20.79697+00,2025-04-30 00:00:00+00,107.95,95123.74,"{""KO"": {""value"": 33373.0, ""shares"": 460}, ""AXP"": {""value"": 14119.73, ""shares"": 53}, ""BAC"": {""value"": 14237.16, ""shares"": 357}, ""CVX"": {""value"": 19048.4, ""shares"": 140}, ""AAPL"": {""value"": 14237.5, ""shares"": 67}}"
83b111e7-2c89-4caa-9ff3-0ad57e007d38,89bbf7f6-aecb-4045-8e13-ad876f5bc4ea,2025-05-24 07:29:13.049501+00,2025-05-01 00:00:00+00,18753.93,94259.19,"{""KO"": {""value"": 9410.28, ""shares"": 132}, ""AXP"": {""value"": 18797.8, ""shares"": 70}, ""BAC"": {""value"": 9721.14, ""shares"": 242}, ""CVX"": {""value"": 18803.88, ""shares"": 138}, ""AAPL"": {""value"": 18772.16, ""shares"": 88}}"
aa33b86b-2223-41f8-9b6d-4110a0f77345,f490d069-a144-4eaf-9bea-8cb3e567a036,2025-05-24 07:28:25.082537+00,2025-04-29 00:00:00+00,9914.35,95384.37,"{""KO"": {""value"": 23875.5, ""shares"": 330}, ""AXP"": {""value"": 18958.42, ""shares"": 71}, ""BAC"": {""value"": 14276.43, ""shares"": 357}, ""CVX"": {""value"": 14208.6, ""shares"": 102}, ""AAPL"": {""value"": 14151.07, ""shares"": 67}}"
520b4b5a-6e05-43d8-9320-6e2c5e1c226f,f490d069-a144-4eaf-9bea-8cb3e567a036,2025-05-24 07:26:24.664301+00,2025-04-28 00:00:00+00,14578.64,94958.47,"{""KO"": {""value"": 23690.7, ""shares"": 330}, ""AXP"": {""value"": 18811.45, ""shares"": 71}, ""BAC"": {""value"": 14201.46, ""shares"": 357}, ""CVX"": {""value"": 9386.7, ""shares"": 67}, ""AAPL"": {""value"": 14289.52, ""shares"": 68}}"
ca947020-3b85-4255-997b-4d7d4df2ba9c,89bbf7f6-aecb-4045-8e13-ad876f5bc4ea,2025-05-24 07:25:57.330282+00,2025-04-30 00:00:00+00,14.79,93951.87,"{""KO"": {""value"": 9504.05, ""shares"": 131}, ""AXP"": {""value"": 32768.43, ""shares"": 123}, ""BAC"": {""value"": 9611.08, ""shares"": 241}, ""CVX"": {""value"": 9116.02, ""shares"": 67}, ""AAPL"": {""value"": 32937.5, ""shares"": 155}}"
9922524b-bf17-4ca9-8857-903f6283b31e,f490d069-a144-4eaf-9bea-8cb3e567a036,2025-05-24 07:24:14.187142+00,2025-04-25 00:00:00+00,19128.08,94806.70,"{""KO"": {""value"": 23730.3, ""shares"": 330}, ""AXP"": {""value"": 14034.93, ""shares"": 53}, ""BAC"": {""value"": 14248.71, ""shares"": 359}, ""CVX"": {""value"": 9433.64, ""shares"": 68}, ""AAPL"": {""value"": 14231.04, ""shares"": 68}}"
df5d478e-cccd-4c96-8634-8818a3046a18,89bbf7f6-aecb-4045-8e13-ad876f5bc4ea,2025-05-24 07:22:32.791843+00,2025-04-29 00:00:00+00,28597.07,94176.00,"{""KO"": {""value"": 9477.85, ""shares"": 131}, ""AXP"": {""value"": 28037.1, ""shares"": 105}, ""BAC"": {""value"": 9437.64, ""shares"": 236}, ""CVX"": {""value"": 9333.1, ""shares"": 67}, ""AAPL"": {""value"": 9293.24, ""shares"": 44}}"
51086359-f192-4dbb-8a51-be5ee4e34953,f490d069-a144-4eaf-9bea-8cb3e567a036,2025-05-24 07:20:57.998296+00,2025-04-24 00:00:00+00,5081.60,95055.01,"{""KO"": {""value"": 33286.68, ""shares"": 459}, ""AXP"": {""value"": 9356.2, ""shares"": 35}, ""BAC"": {""value"": 14327.96, ""shares"": 362}, ""CVX"": {""value"": 9456.76, ""shares"": 68}, ""AAPL"": {""value"": 23545.81, ""shares"": 113}}"
e3bcfcf3-271c-46d8-a3fd-5d4b9b48c28a,89bbf7f6-aecb-4045-8e13-ad876f5bc4ea,2025-05-24 07:18:51.55625+00,2025-04-28 00:00:00+00,32911.57,93811.68,"{""KO"": {""value"": 9332.7, ""shares"": 130}, ""AXP"": {""value"": 28349.65, ""shares"": 107}, ""BAC"": {""value"": 9348.3, ""shares"": 235}, ""CVX"": {""value"": 4623.3, ""shares"": 33}, ""AAPL"": {""value"": 9246.16, ""shares"": 44}}"
e0888a86-b769-4589-bd60-d80331d0a0f2,f490d069-a144-4eaf-9bea-8cb3e567a036,2025-05-24 07:17:53.336248+00,2025-04-23 00:00:00+00,24892.70,94285.14,"{""KO"": {""value"": 23089.5, ""shares"": 315}, ""AXP"": {""value"": 14047.56, ""shares"": 54}, ""BAC"": {""value"": 14027.5, ""shares"": 362}, ""CVX"": {""value"": 9020.88, ""shares"": 66}, ""AAPL"": {""value"": 9207.0, ""shares"": 45}}"
7bf76043-c30d-4db4-8c3d-b4bc1a84ba0b,f490d069-a144-4eaf-9bea-8cb3e567a036,2025-05-24 07:15:30.734639+00,2025-04-22 00:00:00+00,24892.70,93723.82,"{""KO"": {""value"": 23278.5, ""shares"": 315}, ""AXP"": {""value"": 13630.68, ""shares"": 54}, ""BAC"": {""value"": 13871.84, ""shares"": 362}, ""CVX"": {""value"": 9061.8, ""shares"": 66}, ""AAPL"": {""value"": 8988.3, ""shares"": 45}}"
067edc53-a511-4ee5-8b68-380908550b57,89bbf7f6-aecb-4045-8e13-ad876f5bc4ea,2025-05-24 07:13:15.306377+00,2025-04-25 00:00:00+00,15.44,93637.35,"{""KO"": {""value"": 27901.08, ""shares"": 388}, ""AXP"": {""value"": 19066.32, ""shares"": 72}, ""BAC"": {""value"": 18733.68, ""shares"": 472}, ""CVX"": {""value"": 9294.91, ""shares"": 67}, ""AAPL"": {""value"": 18625.92, ""shares"": 89}}"
636f60cb-573c-49ce-a7d5-79b6592fa163,f490d069-a144-4eaf-9bea-8cb3e567a036,2025-05-24 07:12:54.838843+00,2025-04-21 00:00:00+00,18029.04,91595.29,"{""KO"": {""value"": 22922.55, ""shares"": 315}, ""AXP"": {""value"": 8730.36, ""shares"": 36}, ""BAC"": {""value"": 13771.16, ""shares"": 373}, ""CVX"": {""value"": 8826.18, ""shares"": 66}, ""AAPL"": {""value"": 19316.0, ""shares"": 100}}"
fac786a1-aca9-4884-ae3c-a3d613b064d0,920701f3-3447-49d8-9b77-f1f713fd609c,2025-05-24 03:29:19.808369+00,2025-05-21 00:00:00+00,34763.41,98737.57,"{""KO"": {""value"": 4885.8, ""shares"": 68}, ""AXP"": {""value"": 19734.0, ""shares"": 69}, ""BAC"": {""value"": 14878.0, ""shares"": 344}, ""CVX"": {""value"": 14776.04, ""shares"": 109}, ""AAPL"": {""value"": 9700.32, ""shares"": 48}}"
ec8ca1e7-fe49-4356-a48d-be51f87a9583,920701f3-3447-49d8-9b77-f1f713fd609c,2025-05-24 03:19:56.850207+00,2025-05-20 00:00:00+00,45372.18,100072.23,"{""KO"": {""value"": 5018.3, ""shares"": 70}, ""AXP"": {""value"": 14808.5, ""shares"": 50}, ""BAC"": {""value"": 15060.53, ""shares"": 337}, ""CVX"": {""value"": 9883.44, ""shares"": 72}, ""AAPL"": {""value"": 9929.28, ""shares"": 48}}"
01bb37d4-5770-4e18-bc43-748b951c5eca,920701f3-3447-49d8-9b77-f1f713fd609c,2025-05-24 03:12:40.933255+00,2025-05-19 00:00:00+00,35328.55,100543.71,"{""KO"": {""value"": 5035.1, ""shares"": 70}, ""AXP"": {""value"": 14965.0, ""shares"": 50}, ""BAC"": {""value"": 15087.49, ""shares"": 337}, ""CVX"": {""value"": 15095.41, ""shares"": 109}, ""AAPL"": {""value"": 15032.16, ""shares"": 72}}"
e8e0503c-9e40-45f9-a232-9a11421b08f3,920701f3-3447-49d8-9b77-f1f713fd609c,2025-05-24 03:03:42.67194+00,2025-05-16 00:00:00+00,15925.54,101062.75,"{""KO"": {""value"": 5040.0, ""shares"": 70}, ""AXP"": {""value"": 14986.0, ""shares"": 50}, ""BAC"": {""value"": 35260.41, ""shares"": 789}, ""CVX"": {""value"": 15062.6, ""shares"": 106}, ""AAPL"": {""value"": 14788.2, ""shares"": 70}}"
66a94a9c-3ecd-4c4e-9521-ca47763746a5,920701f3-3447-49d8-9b77-f1f713fd609c,2025-05-24 02:54:53.288861+00,2025-05-15 00:00:00+00,10662.09,100783.77,"{""KO"": {""value"": 10025.4, ""shares"": 140}, ""AXP"": {""value"": 14977.5, ""shares"": 50}, ""BAC"": {""value"": 35237.72, ""shares"": 794}, ""CVX"": {""value"": 15079.56, ""shares"": 106}, ""AAPL"": {""value"": 14801.5, ""shares"": 70}}"
5ba0d0ca-0ae0-4924-8da9-45a91a3a015b,920701f3-3447-49d8-9b77-f1f713fd609c,2025-05-24 02:45:00.900389+00,2025-05-14 00:00:00+00,25949.52,100867.22,"{""KO"": {""value"": 4979.52, ""shares"": 72}, ""AXP"": {""value"": 9903.3, ""shares"": 33}, ""BAC"": {""value"": 30154.76, ""shares"": 674}, ""CVX"": {""value"": 15017.02, ""shares"": 106}, ""AAPL"": {""value"": 14863.1, ""shares"": 70}}"
932a1ea7-ac17-4c80-8eea-74ed51129f95,920701f3-3447-49d8-9b77-f1f713fd609c,2025-05-24 02:40:54.392344+00,2025-05-13 00:00:00+00,20570.18,100749.28,"{""KO"": {""value"": 15102.24, ""shares"": 219}, ""AXP"": {""value"": 9975.9, ""shares"": 33}, ""BAC"": {""value"": 25106.76, ""shares"": 567}, ""CVX"": {""value"": 15089.1, ""shares"": 106}, ""AAPL"": {""value"": 14905.1, ""shares"": 70}}"
b7153816-9655-4d39-8b28-aa205bcd5c56,920701f3-3447-49d8-9b77-f1f713fd609c,2025-05-24 02:36:32.26765+00,2025-05-12 00:00:00+00,25823.07,100167.41,"{""KO"": {""value"": 14948.95, ""shares"": 215}, ""AXP"": {""value"": 9864.36, ""shares"": 33}, ""BAC"": {""value"": 14915.84, ""shares"": 344}, ""CVX"": {""value"": 15011.72, ""shares"": 106}, ""AAPL"": {""value"": 19603.47, ""shares"": 93}}"
07a49104-a026-483e-9098-3c96bb72d68c,920701f3-3447-49d8-9b77-f1f713fd609c,2025-05-24 02:22:40.014729+00,2025-05-09 00:00:00+00,35013.96,98459.18,"{""KO"": {""value"": 14738.68, ""shares"": 209}, ""AXP"": {""value"": 14510.01, ""shares"": 51}, ""BAC"": {""value"": 14751.87, ""shares"": 353}, ""CVX"": {""value"": 14679.94, ""shares"": 106}, ""AAPL"": {""value"": 4764.72, ""shares"": 24}}"
a518914a-0c8a-465e-bf21-985ea98fef32,920701f3-3447-49d8-9b77-f1f713fd609c,2025-05-23 16:54:39.475555+00,2025-05-08 00:00:00+00,19909.74,98437.82,"{""KO"": {""value"": 29606.72, ""shares"": 416}, ""AXP"": {""value"": 14750.32, ""shares"": 52}, ""BAC"": {""value"": 14768.0, ""shares"": 355}, ""CVX"": {""value"": 14663.28, ""shares"": 107}, ""AAPL"": {""value"": 4739.76, ""shares"": 24}}"
526c53a4-f9e1-45d1-8dba-286b66c4759d,920701f3-3447-49d8-9b77-f1f713fd609c,2025-05-23 16:21:57.237412+00,2025-05-07 00:00:00+00,35007.10,98362.21,"{""KO"": {""value"": 29394.4, ""shares"": 406}, ""AXP"": {""value"": 9668.4, ""shares"": 35}, ""BAC"": {""value"": 14693.87, ""shares"": 359}, ""CVX"": {""value"": 4888.44, ""shares"": 36}, ""AAPL"": {""value"": 4710.0, ""shares"": 24}}"
3926cd9e-dc8b-40ef-992a-38516b3f9e66,920701f3-3447-49d8-9b77-f1f713fd609c,2025-05-23 16:16:06.097768+00,2025-05-06 00:00:00+00,24720.25,98040.82,"{""KO"": {""value"": 29476.92, ""shares"": 411}, ""AXP"": {""value"": 14594.61, ""shares"": 53}, ""BAC"": {""value"": 19603.2, ""shares"": 480}, ""CVX"": {""value"": 4881.6, ""shares"": 36}, ""AAPL"": {""value"": 4764.24, ""shares"": 24}}"
3e72d796-7ee2-4b52-b062-17e3a24fdec2,920701f3-3447-49d8-9b77-f1f713fd609c,2025-05-23 16:10:11.115188+00,2025-05-05 00:00:00+00,19777.23,98298.34,"{""KO"": {""value"": 29468.7, ""shares"": 411}, ""AXP"": {""value"": 14735.59, ""shares"": 53}, ""BAC"": {""value"": 14720.96, ""shares"": 358}, ""CVX"": {""value"": 4878.0, ""shares"": 36}, ""AAPL"": {""value"": 14717.86, ""shares"": 74}}"
b4c32245-b2dd-4cb7-9137-eec58a2ce077,920701f3-3447-49d8-9b77-f1f713fd609c,2025-05-23 16:05:28.065463+00,2025-05-02 00:00:00+00,25663.03,98765.59,"{""KO"": {""value"": 24575.95, ""shares"": 343}, ""AXP"": {""value"": 14396.2, ""shares"": 52}, ""BAC"": {""value"": 14703.06, ""shares"": 358}, ""CVX"": {""value"": 4847.5, ""shares"": 35}, ""AAPL"": {""value"": 14579.85, ""shares"": 71}}"
f3f124a5-872b-4844-aa0c-a74d900c1b0a,920701f3-3447-49d8-9b77-f1f713fd609c,2025-05-23 15:58:45.67799+00,2025-05-01 00:00:00+00,24565.50,97917.58,"{""KO"": {""value"": 34433.07, ""shares"": 483}, ""AXP"": {""value"": 14501.16, ""shares"": 54}, ""BAC"": {""value"": 14742.39, ""shares"": 367}, ""CVX"": {""value"": 4769.1, ""shares"": 35}, ""AAPL"": {""value"": 4906.36, ""shares"": 23}}"
82ae0dc3-febb-4576-a7e0-258e2eeda312,920701f3-3447-49d8-9b77-f1f713fd609c,2025-05-23 15:50:00.433738+00,2025-04-30 00:00:00+00,24721.97,98264.60,"{""KO"": {""value"": 34388.7, ""shares"": 474}, ""AXP"": {""value"": 14652.55, ""shares"": 55}, ""BAC"": {""value"": 14715.72, ""shares"": 369}, ""CVX"": {""value"": 4898.16, ""shares"": 36}, ""AAPL"": {""value"": 4887.5, ""shares"": 23}}"
60509879-9869-44a5-8cec-8d085bcc8c61,920701f3-3447-49d8-9b77-f1f713fd609c,2025-05-23 15:40:16.016661+00,2025-04-29 00:00:00+00,29871.19,98341.05,"{""KO"": {""value"": 29374.1, ""shares"": 406}, ""AXP"": {""value"": 14686.1, ""shares"": 55}, ""BAC"": {""value"": 14676.33, ""shares"": 367}, ""CVX"": {""value"": 4875.5, ""shares"": 35}, ""AAPL"": {""value"": 4857.83, ""shares"": 23}}"
8d509c1a-9748-49c8-9477-c4b34007f108,89bbf7f6-aecb-4045-8e13-ad876f5bc4ea,2025-05-23 15:35:00.840123+00,2025-04-24 00:00:00+00,22118.78,93900.61,"{""KO"": {""value"": 28065.24, ""shares"": 387}, ""AXP"": {""value"": 9088.88, ""shares"": 34}, ""BAC"": {""value"": 18642.18, ""shares"": 471}, ""CVX"": {""value"": 9317.69, ""shares"": 67}, ""AAPL"": {""value"": 6667.84, ""shares"": 32}}"
dd6932f0-e78a-4155-80f2-2a767f08eb63,920701f3-3447-49d8-9b77-f1f713fd609c,2025-05-23 15:23:47.080194+00,2025-04-28 00:00:00+00,29673.47,97923.05,"{""KO"": {""value"": 29362.11, ""shares"": 409}, ""AXP"": {""value"": 14572.25, ""shares"": 55}, ""BAC"": {""value"": 14718.6, ""shares"": 370}, ""CVX"": {""value"": 4763.4, ""shares"": 34}, ""AAPL"": {""value"": 4833.22, ""shares"": 23}}"
92d36a36-b248-4155-b7eb-479b3ebb8dc3,920701f3-3447-49d8-9b77-f1f713fd609c,2025-05-23 15:19:36.203063+00,2025-04-25 00:00:00+00,14914.93,97803.83,"{""KO"": {""value"": 34301.07, ""shares"": 477}, ""AXP"": {""value"": 14564.55, ""shares"": 55}, ""BAC"": {""value"": 14685.3, ""shares"": 370}, ""CVX"": {""value"": 9711.1, ""shares"": 70}, ""AAPL"": {""value"": 9626.88, ""shares"": 46}}"
b60bc558-8cc3-4e31-b619-a821a7979968,920701f3-3447-49d8-9b77-f1f713fd609c,2025-05-23 15:10:37.993573+00,2025-04-24 00:00:00+00,15429.80,98140.17,"{""KO"": {""value"": 29443.12, ""shares"": 406}, ""AXP"": {""value"": 14435.28, ""shares"": 54}, ""BAC"": {""value"": 14644.6, ""shares"": 370}, ""CVX"": {""value"": 14602.35, ""shares"": 105}, ""AAPL"": {""value"": 9585.02, ""shares"": 46}}"
d023f914-b37e-482d-bc53-cacc34cd8993,89bbf7f6-aecb-4045-8e13-ad876f5bc4ea,2025-05-23 15:10:07.672951+00,2025-04-23 00:00:00+00,23588.69,93040.22,"{""KO"": {""value"": 18618.2, ""shares"": 254}, ""AXP"": {""value"": 9104.9, ""shares"": 35}, ""BAC"": {""value"": 18638.75, ""shares"": 481}, ""CVX"": {""value"": 18588.48, ""shares"": 136}, ""AAPL"": {""value"": 4501.2, ""shares"": 22}}"
3a2a3d09-58ec-431c-b811-27b6372cc35d,89bbf7f6-aecb-4045-8e13-ad876f5bc4ea,2025-05-23 15:06:48.328562+00,2025-04-22 00:00:00+00,24036.34,93093.58,"{""KO"": {""value"": 27786.4, ""shares"": 376}, ""AXP"": {""value"": 4543.56, ""shares"": 18}, ""BAC"": {""value"": 4598.4, ""shares"": 120}, ""CVX"": {""value"": 27734.6, ""shares"": 202}, ""AAPL"": {""value"": 4394.28, ""shares"": 22}}"
1ec845e2-d60c-4ad2-a399-d0adaf308b0b,920701f3-3447-49d8-9b77-f1f713fd609c,2025-05-23 15:05:33.823525+00,2025-04-23 00:00:00+00,19779.18,97396.35,"{""KO"": {""value"": 29246.7, ""shares"": 399}, ""AXP"": {""value"": 14567.84, ""shares"": 56}, ""BAC"": {""value"": 14608.75, ""shares"": 377}, ""CVX"": {""value"": 14488.08, ""shares"": 106}, ""AAPL"": {""value"": 4705.8, ""shares"": 23}}"
68f68ba5-cd24-4db1-9589-deccbe8e6cb2,89bbf7f6-aecb-4045-8e13-ad876f5bc4ea,2025-05-23 15:02:45.395665+00,2025-04-21 00:00:00+00,41374.82,91482.33,"{""KO"": {""value"": 9169.02, ""shares"": 126}, ""AXP"": {""value"": 18188.25, ""shares"": 75}, ""BAC"": {""value"": 4578.08, ""shares"": 124}, ""CVX"": {""value"": 9093.64, ""shares"": 68}, ""AAPL"": {""value"": 9078.52, ""shares"": 47}}"
592cfd14-c494-4964-aa0a-7270d2ade92f,920701f3-3447-49d8-9b77-f1f713fd609c,2025-05-23 14:36:36.635858+00,2025-04-22 00:00:00+00,34977.76,97077.10,"{""KO"": {""value"": 28968.8, ""shares"": 392}, ""AXP"": {""value"": 14135.52, ""shares"": 56}, ""BAC"": {""value"": 4790.0, ""shares"": 125}, ""CVX"": {""value"": 9611.0, ""shares"": 70}, ""AAPL"": {""value"": 4594.02, ""shares"": 23}}"
27a10256-87c7-4706-8570-a38b5f711744,920701f3-3447-49d8-9b77-f1f713fd609c,2025-05-23 14:09:54.806219+00,2025-04-21 00:00:00+00,43147.18,95513.31,"{""KO"": {""value"": 14335.69, ""shares"": 197}, ""AXP"": {""value"": 14308.09, ""shares"": 59}, ""BAC"": {""value"": 4762.68, ""shares"": 129}, ""CVX"": {""value"": 9494.83, ""shares"": 71}, ""AAPL"": {""value"": 9464.84, ""shares"": 49}}"
700a64f0-facd-44e3-9c6b-6845da4edcfa,bc72086a-0e32-452a-8eae-a520fd94a5b1,2025-04-29 15:15:07.386783+00,2025-04-17 00:00:00+00,38143.41,94117.09,"{""KO"": {""value"": 14016, ""shares"": 192}, ""AXP"": {""value"": 18596.94, ""shares"": 74}, ""BAC"": {""value"": 0, ""shares"": 0}, ""CVX"": {""value"": 9375.16, ""shares"": 68}, ""AAPL"": {""value"": 13985.58, ""shares"": 71}}"
bedf247a-998f-46c1-a424-a31f360319b3,bc72086a-0e32-452a-8eae-a520fd94a5b1,2025-04-29 14:59:45.213381+00,2025-04-16 00:00:00+00,23717.46,93791.23,"{""KO"": {""value"": 4659.2, ""shares"": 65}, ""AXP"": {""value"": 28074.12, ""shares"": 111}, ""BAC"": {""value"": 14073.41, ""shares"": 377}, ""CVX"": {""value"": 13942.08, ""shares"": 103}, ""AAPL"": {""value"": 9324.96, ""shares"": 48}}"
1699e0cc-d6e3-4231-936d-d214bb44a623,bc72086a-0e32-452a-8eae-a520fd94a5b1,2025-04-29 14:56:18.216186+00,2025-04-15 00:00:00+00,33234.37,94664.32,"{""KO"": {""value"": 14228.28, ""shares"": 198}, ""AXP"": {""value"": 18823.78, ""shares"": 73}, ""BAC"": {""value"": 9459.51, ""shares"": 249}, ""CVX"": {""value"": 9417.8, ""shares"": 70}, ""AAPL"": {""value"": 9500.58, ""shares"": 47}}"
a0858f09-0bee-4aab-82ce-51501001c3c3,bc72086a-0e32-452a-8eae-a520fd94a5b1,2025-04-29 14:51:48.681376+00,2025-04-14 00:00:00+00,24075.22,94718.64,"{""KO"": {""value"": 33037.2, ""shares"": 456}, ""AXP"": {""value"": 14045.9, ""shares"": 55}, ""BAC"": {""value"": 4693.76, ""shares"": 128}, ""CVX"": {""value"": 14208.6, ""shares"": 105}, ""AAPL"": {""value"": 4657.96, ""shares"": 23}}"
4385268e-d77f-46eb-8a07-d35c7eb88ae1,bc72086a-0e32-452a-8eae-a520fd94a5b1,2025-04-29 14:48:55.759906+00,2025-04-11 00:00:00+00,38109.44,93976.47,"{""KO"": {""value"": 23357.61, ""shares"": 327}, ""AXP"": {""value"": 13812.15, ""shares"": 55}, ""BAC"": {""value"": 4781.35, ""shares"": 133}, ""CVX"": {""value"": 9358.47, ""shares"": 69}, ""AAPL"": {""value"": 4557.45, ""shares"": 23}}"
16e0adf4-8793-4303-b417-5700ebeb7f33,bc72086a-0e32-452a-8eae-a520fd94a5b1,2025-04-29 14:46:36.427075+00,2025-04-10 00:00:00+00,12539.60,92819.88,"{""KO"": {""value"": 32903.4, ""shares"": 465}, ""AXP"": {""value"": 17035.41, ""shares"": 69}, ""BAC"": {""value"": 4552.95, ""shares"": 127}, ""CVX"": {""value"": 14172.9, ""shares"": 105}, ""AAPL"": {""value"": 11615.62, ""shares"": 61}}"
36d91adf-11a6-4c05-8e64-f7b744d6df3b,bc72086a-0e32-452a-8eae-a520fd94a5b1,2025-04-29 14:44:38.482559+00,2025-04-09 00:00:00+00,7525.60,95580.97,"{""KO"": {""value"": 37423.25, ""shares"": 535}, ""AXP"": {""value"": 18102.84, ""shares"": 69}, ""BAC"": {""value"": 4643.75, ""shares"": 125}, ""CVX"": {""value"": 23510.83, ""shares"": 161}, ""AAPL"": {""value"": 4374.7, ""shares"": 22}}"
